game_id,commence_time,snapshot_time,home_team,away_team,sport_key,sport_title,fa_ml_home,fa_ml_away,be_ml_home,be_ml_away,be_total_line,be_total_over_price,be_total_under_price,opening_fd_home_ml,closing_fd_home_ml,opening_pinnacle_ml_home_x,opening_pinnacle_spread_home_line_x,opening_pinnacle_total_line_x,closing_pinnacle_ml_home,closing_pinnacle_spread_home_line,closing_pinnacle_total_line,pinnacle_ml_home_movement,pinnacle_spread_home_line_movement,pinnacle_total_line_movement,opening_pinnacle_ml_home_y,opening_pinnacle_spread_home_line_y,opening_pinnacle_total_line_y,pi_spread_home_line,pi_spread_home_price,pi_spread_away_line,pi_spread_away_price,pi_total_line,pi_total_over_price,pi_total_under_price,pi_ml_home,pi_ml_away,opening_pinnacle_ml_home,opening_pinnacle_spread_home_line,opening_pinnacle_total_line
a10db934961859fb5dc614ad1a8f3834,2021-05-01T20:10:00Z,2021-05-01T16:55:00Z,Tampa Bay Rays,Houston Astros,baseball_mlb,MLB,-102.0,-116.0,105.0,-125.0,8.0,-105.0,-115.0,-102.0,-102.0,103.0,1.5,8.0,103.0,1.5,8.0,0.0,0.0,0.0,103.0,1.5,8.0,1.5,-161.0,-1.5,145.0,8.0,101.0,-114.0,103.0,-111.0,103.0,1.5,8.0
e11e60b6dbda63a23a4e18157675f1fa,2021-05-01T23:38:00Z,2021-05-01T16:55:00Z,Toronto Blue Jays,Atlanta Braves,baseball_mlb,MLB,108.0,-127.0,110.0,-135.0,10.5,-115.0,-105.0,108.0,108.0,117.0,1.5,10.5,117.0,1.5,10.5,0.0,0.0,0.0,117.0,1.5,10.5,1.5,-127.0,-1.5,115.0,10.5,-110.0,-102.0,117.0,-127.0,117.0,1.5,10.5
8b70a424893c7e2ea3fc081ac9737478,2021-05-02T17:06:00Z,2021-05-02T16:55:00Z,Washington Nationals,Miami Marlins,baseball_mlb,MLB,-154.0,130.0,-161.0,130.0,7.0,-115.0,-105.0,-154.0,-154.0,-152.0,-1.5,7.0,-152.0,-1.5,7.0,0.0,0.0,0.0,-152.0,-1.5,7.0,-1.5,148.0,1.5,-164.0,7.0,-106.0,-106.0,-152.0,140.0,-152.0,-1.5,7.0
3854121926a00bfd258d9add80b3fb13,2021-05-02T17:06:00Z,2021-05-02T16:55:00Z,Pittsburgh Pirates,St. Louis Cardinals,baseball_mlb,MLB,122.0,-145.0,110.0,-130.0,8.5,-115.0,-105.0,122.0,122.0,122.0,1.5,8.5,122.0,1.5,8.5,0.0,0.0,0.0,122.0,1.5,8.5,1.5,-133.0,-1.5,121.0,8.5,-114.0,102.0,122.0,-133.0,122.0,1.5,8.5
5f12e7cc7efa968706e85489147a4cd1,2021-05-02T17:11:00Z,2021-05-02T16:55:00Z,Cincinnati Reds,Chicago Cubs,baseball_mlb,MLB,-179.0,152.0,-161.0,135.0,8.5,-120.0,100.0,-179.0,-179.0,-164.0,-1.5,8.5,-164.0,-1.5,8.5,0.0,0.0,0.0,-164.0,-1.5,8.5,-1.5,121.0,1.5,-133.0,8.5,-116.0,103.0,-164.0,151.0,-164.0,-1.5,8.5
487ed7b6b93bed95c00610ad896ebc91,2021-05-02T17:06:00Z,2021-05-02T16:55:00Z,New York Yankees,Detroit Tigers,baseball_mlb,MLB,-256.0,205.0,-278.0,220.0,8.5,-120.0,100.0,-256.0,-256.0,-238.0,-1.5,9.0,-238.0,-1.5,9.0,0.0,0.0,0.0,-238.0,-1.5,9.0,-1.5,-123.0,1.5,112.0,9.0,-106.0,-106.0,-238.0,213.0,-238.0,-1.5,9.0
4c932ac709321e7a0fdffd997ef070cb,2021-05-02T18:11:00Z,2021-05-02T16:55:00Z,Chicago White Sox,Cleveland Indians,baseball_mlb,MLB,-159.0,134.0,-161.0,135.0,8.0,-115.0,-105.0,-159.0,-159.0,-156.0,-1.5,8.0,-156.0,-1.5,8.0,0.0,0.0,0.0,-156.0,-1.5,8.0,-1.5,126.0,1.5,-141.0,8.0,-116.0,103.0,-156.0,144.0,-156.0,-1.5,8.0
61d7c01b409ed57e0c0b38d404ec03fa,2021-05-02T18:36:00Z,2021-05-02T16:55:00Z,Texas Rangers,Boston Red Sox,baseball_mlb,MLB,104.0,-122.0,115.0,-141.0,9.0,-110.0,-110.0,104.0,104.0,109.0,1.5,9.0,109.0,1.5,9.0,0.0,0.0,0.0,109.0,1.5,9.0,1.5,-149.0,-1.5,135.0,9.0,-106.0,-106.0,109.0,-118.0,109.0,1.5,9.0
d83f2c3d27443381c862c4c032d0ad58,2021-05-02T18:11:00Z,2021-05-02T16:55:00Z,Minnesota Twins,Kansas City Royals,baseball_mlb,MLB,-213.0,180.0,-200.0,165.0,8.5,-115.0,-105.0,-213.0,-213.0,-200.0,-1.5,8.5,-200.0,-1.5,8.5,0.0,0.0,0.0,-200.0,-1.5,8.5,-1.5,-106.0,1.5,-104.0,8.5,-110.0,-102.0,-200.0,181.0,-200.0,-1.5,8.5
c30c2d6072d5d699c78b5206bef5fa68,2021-05-02T20:08:00Z,2021-05-02T16:55:00Z,Oakland Athletics,Baltimore Orioles,baseball_mlb,MLB,-200.0,168.0,-227.0,180.0,8.0,-115.0,-105.0,-200.0,-200.0,-189.0,-1.5,8.5,-189.0,-1.5,8.5,0.0,0.0,0.0,-189.0,-1.5,8.5,-1.5,104.0,1.5,-115.0,8.5,-101.0,-111.0,-189.0,171.0,-189.0,-1.5,8.5
89a05f14e8513b936575be90bba4ef30,2021-05-02T20:11:00Z,2021-05-02T16:55:00Z,Seattle Mariners,Los Angeles Angels,baseball_mlb,MLB,142.0,-167.0,125.0,-154.0,8.0,-115.0,-105.0,142.0,142.0,139.0,1.5,8.0,139.0,1.5,8.0,0.0,0.0,0.0,139.0,1.5,8.0,1.5,-118.0,-1.5,107.0,8.0,-109.0,-103.0,139.0,-152.0,139.0,1.5,8.0
d303a64c50238a4a6518636398c8d74b,2021-05-02T23:09:00Z,2021-05-02T16:55:00Z,Philadelphia Phillies,New York Mets,baseball_mlb,MLB,-122.0,104.0,-115.0,-105.0,9.0,-105.0,-115.0,-122.0,-122.0,-118.0,-1.5,9.0,-118.0,-1.5,9.0,0.0,0.0,0.0,-118.0,-1.5,9.0,-1.5,168.0,1.5,-189.0,9.0,-105.0,-108.0,-118.0,109.0,-118.0,-1.5,9.0
0bb44c96af21f1fa5603c2eb36424961,2021-05-02T20:11:00Z,2021-05-02T16:55:00Z,Arizona Diamondbacks,Colorado Rockies,baseball_mlb,MLB,-159.0,134.0,-145.0,120.0,9.0,-110.0,-110.0,-159.0,-159.0,-149.0,-1.5,9.0,-149.0,-1.5,9.0,0.0,0.0,0.0,-149.0,-1.5,9.0,-1.5,135.0,1.5,-149.0,9.0,-105.0,-108.0,-149.0,138.0,-149.0,-1.5,9.0
9beff30cb9d9135688d1bb07adb343f7,2021-05-02T17:11:00Z,2021-05-02T16:55:00Z,Tampa Bay Rays,Houston Astros,baseball_mlb,MLB,106.0,-123.0,115.0,-135.0,8.0,-115.0,-105.0,106.0,106.0,115.0,1.5,8.0,115.0,1.5,8.0,0.0,0.0,0.0,115.0,1.5,8.0,1.5,-141.0,-1.5,126.0,8.0,-109.0,-103.0,115.0,-125.0,115.0,1.5,8.0
f6fabc92125f6dabfaf454d44d036232,2021-05-02T18:11:00Z,2021-05-02T16:55:00Z,Milwaukee Brewers,Los Angeles Dodgers,baseball_mlb,MLB,166.0,-196.0,170.0,-200.0,8.5,-115.0,-105.0,166.0,166.0,170.0,1.5,8.5,170.0,1.5,8.5,0.0,0.0,0.0,170.0,1.5,8.5,1.5,106.0,-1.5,-118.0,8.5,-116.0,104.0,170.0,-185.0,170.0,1.5,8.5
1c811d0ae21d995d4ff6da0b14bd7096,2021-05-02T17:05:00Z,2021-05-02T16:55:00Z,Toronto Blue Jays,Atlanta Braves,baseball_mlb,MLB,114.0,-133.0,105.0,-125.0,10.5,-115.0,-105.0,114.0,114.0,112.0,1.5,10.5,112.0,1.5,10.5,0.0,0.0,0.0,112.0,1.5,10.5,1.5,-139.0,-1.5,125.0,10.5,-112.0,100.0,112.0,-120.0,112.0,1.5,10.5
6a4c32d6960eabb53d6ba4b92248e85d,2021-05-02T20:09:00Z,2021-05-02T16:55:00Z,San Diego Padres,San Francisco Giants,baseball_mlb,MLB,-167.0,142.0,,,,,,-167.0,-167.0,,,,,,,,,,,,,,,,,,,,,,,,
0ad3fab28278280b3f633dd365d2951f,2021-05-03T23:41:00Z,2021-05-03T16:55:00Z,Chicago Cubs,Los Angeles Dodgers,baseball_mlb,MLB,160.0,-189.0,175.0,-200.0,8.5,-120.0,100.0,160.0,160.0,168.0,1.5,8.5,168.0,1.5,8.5,0.0,0.0,0.0,168.0,1.5,8.5,1.5,104.0,-1.5,-114.0,8.5,-114.0,100.0,168.0,-185.0,168.0,1.5,8.5
0749c28bfb1d4d2e67ed6be7ae6495c1,2021-05-03T23:41:00Z,2021-05-03T16:55:00Z,Minnesota Twins,Texas Rangers,baseball_mlb,MLB,-179.0,154.0,-185.0,155.0,8.5,-105.0,-115.0,-179.0,-179.0,-175.0,-1.5,8.5,-175.0,-1.5,8.5,0.0,0.0,0.0,-175.0,-1.5,8.5,-1.5,112.0,1.5,-123.0,8.5,-108.0,-105.0,-175.0,160.0,-175.0,-1.5,8.5
7fd4ee41da2eeb7bca2a5feff9fe5d4d,2021-05-04T00:11:00Z,2021-05-03T16:55:00Z,Kansas City Royals,Cleveland Indians,baseball_mlb,MLB,100.0,-118.0,100.0,-120.0,8.5,-115.0,-105.0,100.0,100.0,104.0,1.5,8.5,104.0,1.5,8.5,0.0,0.0,0.0,104.0,1.5,8.5,1.5,-156.0,-1.5,141.0,8.5,-118.0,105.0,104.0,-114.0,104.0,1.5,8.5
6be00c866734272f17cc29e7b4df90e8,2021-05-04T00:41:00Z,2021-05-03T16:55:00Z,Colorado Rockies,San Francisco Giants,baseball_mlb,MLB,-123.0,106.0,-120.0,100.0,9.5,-110.0,-110.0,-123.0,-123.0,-120.0,-1.5,9.5,-120.0,-1.5,9.5,0.0,0.0,0.0,-120.0,-1.5,9.5,-1.5,161.0,1.5,-182.0,9.5,-112.0,100.0,-120.0,111.0,-120.0,-1.5,9.5
02c393ccea9b20afceec57dbcf3f7ddb,2021-05-04T01:39:00Z,2021-05-03T16:55:00Z,Los Angeles Angels,Tampa Bay Rays,baseball_mlb,MLB,108.0,-127.0,-105.0,-115.0,7.5,-115.0,-105.0,108.0,108.0,106.0,1.5,8.0,106.0,1.5,8.0,0.0,0.0,0.0,106.0,1.5,8.0,1.5,-152.0,-1.5,136.0,8.0,-101.0,-111.0,106.0,-115.0,106.0,1.5,8.0
081555d734356b5b2b3fc7871f788aec,2021-05-04T01:41:00Z,2021-05-03T16:55:00Z,Oakland Athletics,Toronto Blue Jays,baseball_mlb,MLB,-127.0,108.0,-120.0,100.0,8.5,-110.0,-110.0,-127.0,-127.0,-116.0,-1.5,8.5,-116.0,-1.5,8.5,0.0,0.0,0.0,-116.0,-1.5,8.5,-1.5,170.0,1.5,-189.0,8.5,-103.0,-109.0,-116.0,107.0,-116.0,-1.5,8.5
c31ca274032dc2389be5ba9e8bfc8991,2021-05-03T23:06:00Z,2021-05-03T16:55:00Z,Philadelphia Phillies,Milwaukee Brewers,baseball_mlb,MLB,-122.0,104.0,-125.0,110.0,8.5,-115.0,-105.0,-122.0,-122.0,-115.0,-1.5,8.5,-115.0,-1.5,8.5,0.0,0.0,0.0,-115.0,-1.5,8.5,-1.5,172.0,1.5,-192.0,8.5,-112.0,100.0,-115.0,107.0,-115.0,-1.5,8.5
2cc0b6d5a1ba63896a742faac1a2795d,2021-05-04T02:11:00Z,2021-05-03T16:55:00Z,San Diego Padres,Pittsburgh Pirates,baseball_mlb,MLB,-189.0,160.0,-185.0,160.0,8.0,-110.0,-110.0,-189.0,-189.0,-179.0,-1.5,8.0,-179.0,-1.5,8.0,0.0,0.0,0.0,-179.0,-1.5,8.0,-1.5,111.0,1.5,-122.0,8.0,-110.0,-102.0,-179.0,162.0,-179.0,-1.5,8.0
59ec4d9981c2c0e91e290edff176b2ea,2021-05-03T23:47:00Z,2021-05-03T16:55:00Z,St. Louis Cardinals,New York Mets,baseball_mlb,MLB,-118.0,100.0,-120.0,105.0,8.0,-115.0,-105.0,-118.0,-118.0,-119.0,-1.5,8.5,-119.0,-1.5,8.5,0.0,0.0,0.0,-119.0,-1.5,8.5,-1.5,159.0,1.5,-179.0,8.5,-104.0,-108.0,-119.0,110.0,-119.0,-1.5,8.5
a66583d89b497d4db22f45a801b9445b,2021-05-04T02:10:00Z,2021-05-03T16:55:00Z,Seattle Mariners,Baltimore Orioles,baseball_mlb,MLB,-139.0,118.0,-130.0,115.0,8.0,-115.0,-105.0,-139.0,-139.0,-128.0,-1.5,8.5,-128.0,-1.5,8.5,0.0,0.0,0.0,-128.0,-1.5,8.5,-1.5,147.0,1.5,-164.0,8.5,101.0,-114.0,-128.0,118.0,-128.0,-1.5,8.5
9b2ee7a170e4056680390c865b35afe7,2021-05-04T22:41:00Z,2021-05-04T16:55:00Z,Cincinnati Reds,Chicago White Sox,baseball_mlb,MLB,-108.0,-110.0,-110.0,-110.0,9.5,-105.0,-115.0,-108.0,-108.0,-101.0,1.5,9.0,-101.0,1.5,9.0,0.0,0.0,0.0,-101.0,1.5,9.0,1.5,-156.0,-1.5,141.0,9.0,-118.0,105.0,-101.0,-108.0,-101.0,1.5,9.0
33d1e75f7d958406f71cbde2384d18a5,2021-05-04T23:06:00Z,2021-05-04T16:55:00Z,Washington Nationals,Atlanta Braves,baseball_mlb,MLB,116.0,-133.0,110.0,-135.0,9.0,-105.0,-115.0,116.0,116.0,119.0,1.5,9.0,119.0,1.5,9.0,0.0,0.0,0.0,119.0,1.5,9.0,1.5,-132.0,-1.5,119.0,9.0,-105.0,-108.0,119.0,-128.0,119.0,1.5,9.0
931846bae21d861ddf0f2014224a6a48,2021-05-04T23:06:00Z,2021-05-04T16:55:00Z,Philadelphia Phillies,Milwaukee Brewers,baseball_mlb,MLB,-154.0,130.0,-154.0,140.0,7.5,-115.0,-105.0,-154.0,-154.0,-147.0,-1.5,7.5,-147.0,-1.5,7.5,0.0,0.0,0.0,-147.0,-1.5,7.5,-1.5,135.0,1.5,-149.0,7.5,-114.0,102.0,-147.0,135.0,-147.0,-1.5,7.5
b55c547d25d6c1d4064dc7ca50c3d498,2021-05-04T23:06:00Z,2021-05-04T16:55:00Z,New York Yankees,Houston Astros,baseball_mlb,MLB,-120.0,102.0,-130.0,110.0,8.5,-115.0,-105.0,-120.0,-120.0,-120.0,-1.5,8.5,-120.0,-1.5,8.5,0.0,0.0,0.0,-120.0,-1.5,8.5,-1.5,160.0,1.5,-179.0,8.5,-108.0,-105.0,-120.0,111.0,-120.0,-1.5,8.5
99cc87df96f048fa946644b6a88182b8,2021-05-04T23:41:00Z,2021-05-04T16:55:00Z,Minnesota Twins,Texas Rangers,baseball_mlb,MLB,-161.0,136.0,-164.0,135.0,8.5,-110.0,-110.0,-161.0,-161.0,-156.0,-1.5,8.5,-156.0,-1.5,8.5,0.0,0.0,0.0,-156.0,-1.5,8.5,-1.5,119.0,1.5,-132.0,8.5,-103.0,-109.0,-156.0,144.0,-156.0,-1.5,8.5
99c76e36e060e8ebddf7e575987b537a,2021-05-04T23:45:00Z,2021-05-04T16:55:00Z,St. Louis Cardinals,New York Mets,baseball_mlb,MLB,176.0,-208.0,180.0,-227.0,6.5,-115.0,-105.0,176.0,176.0,179.0,1.5,6.5,179.0,1.5,6.5,0.0,0.0,0.0,179.0,1.5,6.5,1.5,-103.0,-1.5,-108.0,6.5,-108.0,-105.0,179.0,-196.0,179.0,1.5,6.5
d17171225204aa8952f7c1ff8d28ce7f,2021-05-05T00:11:00Z,2021-05-04T16:55:00Z,Kansas City Royals,Cleveland Indians,baseball_mlb,MLB,-135.0,116.0,-141.0,115.0,9.0,100.0,-120.0,-135.0,-135.0,-132.0,-1.5,8.5,-132.0,-1.5,8.5,0.0,0.0,0.0,-132.0,-1.5,8.5,-1.5,145.0,1.5,-161.0,8.5,-118.0,105.0,-132.0,121.0,-132.0,-1.5,8.5
37a95550bf0b80a997305cecd51a168c,2021-05-05T01:41:00Z,2021-05-04T16:55:00Z,Oakland Athletics,Toronto Blue Jays,baseball_mlb,MLB,-127.0,108.0,-120.0,100.0,9.0,100.0,-120.0,-127.0,-127.0,-120.0,-1.5,8.5,-120.0,-1.5,8.5,0.0,0.0,0.0,-120.0,-1.5,8.5,-1.5,159.0,1.5,-179.0,8.5,-118.0,104.0,-120.0,111.0,-120.0,-1.5,8.5
0b2a7671a20f0c621e4de27dc02614da,2021-05-05T02:11:00Z,2021-05-04T16:55:00Z,Seattle Mariners,Baltimore Orioles,baseball_mlb,MLB,-135.0,116.0,-135.0,110.0,8.5,-110.0,-110.0,-135.0,-135.0,-127.0,-1.5,8.5,-127.0,-1.5,8.5,0.0,0.0,0.0,-127.0,-1.5,8.5,-1.5,150.0,1.5,-167.0,8.5,-102.0,-110.0,-127.0,117.0,-127.0,-1.5,8.5
e2f12ca909000f8d6ad4ad177de8178c,2021-05-04T22:41:00Z,2021-05-04T16:55:00Z,Miami Marlins,Arizona Diamondbacks,baseball_mlb,MLB,-143.0,120.0,-145.0,130.0,7.5,-110.0,-110.0,-143.0,-143.0,-139.0,-1.5,7.5,-139.0,-1.5,7.5,0.0,0.0,0.0,-139.0,-1.5,7.5,-1.5,150.0,1.5,-167.0,7.5,100.0,-114.0,-139.0,128.0,-139.0,-1.5,7.5
1a2bb5fb18a5cdb7df07c776518488c6,2021-05-04T23:11:00Z,2021-05-04T16:55:00Z,Boston Red Sox,Detroit Tigers,baseball_mlb,MLB,-189.0,160.0,-189.0,155.0,9.0,-105.0,-115.0,-189.0,-189.0,-179.0,-1.5,8.5,-179.0,-1.5,8.5,0.0,0.0,0.0,-179.0,-1.5,8.5,-1.5,107.0,1.5,-118.0,8.5,-118.0,105.0,-179.0,162.0,-179.0,-1.5,8.5
acde17b964efde74ea0e3c74fd0ae9d6,2021-05-05T01:39:00Z,2021-05-04T16:55:00Z,Los Angeles Angels,Tampa Bay Rays,baseball_mlb,MLB,-120.0,102.0,-115.0,-105.0,8.5,-105.0,-115.0,-120.0,-120.0,-118.0,-1.5,8.0,-118.0,-1.5,8.0,0.0,0.0,0.0,-118.0,-1.5,8.0,-1.5,162.0,1.5,-182.0,8.0,-116.0,103.0,-118.0,109.0,-118.0,-1.5,8.0
c4f7a2e16fc2895ce6d4a2227c40ac5f,2021-05-04T18:21:00Z,2021-05-04T16:55:00Z,Chicago Cubs,Los Angeles Dodgers,baseball_mlb,MLB,,,170.0,-200.0,5.5,-105.0,-115.0,,,166.0,1.5,5.0,166.0,1.5,5.0,0.0,0.0,0.0,166.0,1.5,5.0,1.5,-111.0,-1.5,101.0,5.0,-120.0,108.0,166.0,-182.0,166.0,1.5,5.0
d457ed548ae07e336fd113bbff13462e,2021-05-05T02:10:00Z,2021-05-04T16:55:00Z,San Diego Padres,Pittsburgh Pirates,baseball_mlb,MLB,-233.0,190.0,-227.0,200.0,8.0,-105.0,-115.0,-233.0,-233.0,-222.0,-1.5,7.5,-222.0,-1.5,7.5,0.0,0.0,0.0,-222.0,-1.5,7.5,-1.5,-106.0,1.5,-104.0,7.5,-112.0,100.0,-222.0,200.0,-222.0,-1.5,7.5
b6f8fd30753bebb93f9d05d79ed005a6,2021-05-04T21:40:00Z,2021-05-04T16:55:00Z,Colorado Rockies,San Francisco Giants,baseball_mlb,MLB,,,-120.0,100.0,7.5,-110.0,-110.0,,,-123.0,-1.5,7.5,-123.0,-1.5,7.5,0.0,0.0,0.0,-123.0,-1.5,7.5,-1.5,176.0,1.5,-196.0,7.5,-105.0,-108.0,-123.0,115.0,-123.0,-1.5,7.5
a78e89a5713ba38a3b6da147b98c7d8a,2021-05-04T23:41:00Z,2021-05-04T16:55:00Z,Chicago Cubs,Los Angeles Dodgers,baseball_mlb,MLB,,,220.0,-250.0,6.0,-105.0,-115.0,,,,,,,,,,,,,,,,,,,,,,,,,,
e8571961d795371a6528945a4dab79d7,2021-05-05T00:41:00Z,2021-05-04T16:55:00Z,Colorado Rockies,San Francisco Giants,baseball_mlb,MLB,,,115.0,-135.0,8.0,-115.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,
eedbc7194b890ba95cef977c5df73560,2021-05-05T19:41:00Z,2021-05-05T16:55:00Z,Seattle Mariners,Baltimore Orioles,baseball_mlb,MLB,-122.0,104.0,-120.0,100.0,7.5,-110.0,-110.0,-122.0,-122.0,-118.0,-1.5,7.5,-118.0,-1.5,7.5,0.0,0.0,0.0,-118.0,-1.5,7.5,-1.5,172.0,1.5,-192.0,7.5,103.0,-116.0,-118.0,109.0,-118.0,-1.5,7.5
946b645da6ecaf6ca9779abc4de99935,2021-05-05T22:41:00Z,2021-05-05T16:55:00Z,Miami Marlins,Arizona Diamondbacks,baseball_mlb,MLB,-147.0,124.0,-145.0,125.0,7.5,100.0,-120.0,-147.0,-147.0,-139.0,-1.5,7.0,-139.0,-1.5,7.0,0.0,0.0,0.0,-139.0,-1.5,7.0,-1.5,151.0,1.5,-167.0,7.0,-119.0,106.0,-139.0,127.0,-139.0,-1.5,7.0
75ff3296182ee246f69cc62baf5d6938,2021-05-05T23:06:00Z,2021-05-05T16:55:00Z,Washington Nationals,Atlanta Braves,baseball_mlb,MLB,110.0,-130.0,110.0,-135.0,8.5,-120.0,100.0,110.0,110.0,114.0,1.5,9.0,114.0,1.5,9.0,0.0,0.0,0.0,114.0,1.5,9.0,1.5,-156.0,-1.5,140.0,9.0,-102.0,-111.0,114.0,-123.0,114.0,1.5,9.0
477b1aca4fd1eeedd08513834ef7de3a,2021-05-05T23:06:00Z,2021-05-05T16:55:00Z,Philadelphia Phillies,Milwaukee Brewers,baseball_mlb,MLB,118.0,-139.0,120.0,-145.0,7.5,-115.0,-105.0,118.0,118.0,121.0,1.5,7.5,121.0,1.5,7.5,0.0,0.0,0.0,121.0,1.5,7.5,1.5,-137.0,-1.5,124.0,7.5,-104.0,-108.0,121.0,-132.0,121.0,1.5,7.5
d2bc010110110e3381964c47f42f878a,2021-05-05T23:11:00Z,2021-05-05T16:55:00Z,Boston Red Sox,Detroit Tigers,baseball_mlb,MLB,-179.0,150.0,-185.0,150.0,9.0,-115.0,-105.0,-179.0,-179.0,-172.0,-1.5,9.0,-172.0,-1.5,9.0,0.0,0.0,0.0,-172.0,-1.5,9.0,-1.5,111.0,1.5,-122.0,9.0,-114.0,101.0,-172.0,157.0,-172.0,-1.5,9.0
cbe12bf515916e5e98d8e407c54539cc,2021-05-05T23:41:00Z,2021-05-05T16:55:00Z,Chicago Cubs,Los Angeles Dodgers,baseball_mlb,MLB,138.0,-164.0,145.0,-175.0,7.5,-110.0,-110.0,138.0,138.0,145.0,1.5,7.5,145.0,1.5,7.5,0.0,0.0,0.0,145.0,1.5,7.5,1.5,-119.0,-1.5,108.0,7.5,-109.0,-103.0,145.0,-159.0,145.0,1.5,7.5
9522634cdf2e4e40745b20bf7c8104c8,2021-05-06T00:11:00Z,2021-05-05T16:55:00Z,San Diego Padres,Pittsburgh Pirates,baseball_mlb,MLB,-250.0,205.0,-250.0,200.0,6.5,-115.0,-105.0,-250.0,-250.0,-238.0,-1.5,6.5,-238.0,-1.5,6.5,0.0,0.0,0.0,-238.0,-1.5,6.5,-1.5,-105.0,1.5,-105.0,6.5,-112.0,100.0,-238.0,215.0,-238.0,-1.5,6.5
6845a2134118ae85e9c27ab83827074f,2021-05-06T00:11:00Z,2021-05-05T16:55:00Z,Kansas City Royals,Cleveland Indians,baseball_mlb,MLB,136.0,-161.0,135.0,-164.0,7.0,-105.0,-115.0,136.0,136.0,143.0,1.5,7.0,143.0,1.5,7.0,0.0,0.0,0.0,143.0,1.5,7.0,1.5,-123.0,-1.5,112.0,7.0,-108.0,-105.0,143.0,-154.0,143.0,1.5,7.0
e6f961b316b73e43e4347492150a5edd,2021-05-06T01:41:00Z,2021-05-05T16:55:00Z,Oakland Athletics,Toronto Blue Jays,baseball_mlb,MLB,-143.0,120.0,-125.0,105.0,8.0,-110.0,-110.0,-143.0,-143.0,-123.0,-1.5,8.0,-123.0,-1.5,8.0,0.0,0.0,0.0,-123.0,-1.5,8.0,-1.5,159.0,1.5,-179.0,8.0,-108.0,-105.0,-123.0,113.0,-123.0,-1.5,8.0
7946a1e23f6479e80e37392b49b560a1,2021-05-05T16:34:35Z,2021-05-05T16:55:00Z,Cincinnati Reds,Chicago White Sox,baseball_mlb,MLB,-189.0,148.0,-303.0,220.0,8.5,-130.0,105.0,-189.0,-189.0,-127.0,-1.5,7.5,-127.0,-1.5,7.5,0.0,0.0,0.0,-127.0,-1.5,7.5,-1.5,153.0,1.5,-172.0,7.5,-114.0,100.0,-127.0,118.0,-127.0,-1.5,7.5
f4b00d681fbc6a13605a683e7d94e142,2021-05-05T19:10:00Z,2021-05-05T16:55:00Z,Colorado Rockies,San Francisco Giants,baseball_mlb,MLB,-112.0,-104.0,-110.0,-110.0,10.0,-110.0,-110.0,-112.0,-112.0,-110.0,-1.5,10.0,-110.0,-1.5,10.0,0.0,0.0,0.0,-110.0,-1.5,10.0,-1.5,166.0,1.5,-185.0,10.0,-106.0,-106.0,-110.0,102.0,-110.0,-1.5,10.0
725093716c1c47a57edbaf81c7b1bf66,2021-05-05T23:05:00Z,2021-05-05T16:55:00Z,New York Yankees,Houston Astros,baseball_mlb,MLB,-143.0,120.0,-141.0,115.0,9.0,-115.0,-105.0,-143.0,-143.0,-139.0,-1.5,9.0,-139.0,-1.5,9.0,0.0,0.0,0.0,-139.0,-1.5,9.0,-1.5,141.0,1.5,-156.0,9.0,-118.0,104.0,-139.0,127.0,-139.0,-1.5,9.0
6e9ce0fad3a940e8156fb4e37756c001,2021-05-05T23:41:00Z,2021-05-05T16:55:00Z,Minnesota Twins,Texas Rangers,baseball_mlb,MLB,-164.0,138.0,-175.0,145.0,9.0,-110.0,-110.0,-164.0,-164.0,-156.0,-1.5,9.0,-156.0,-1.5,9.0,0.0,0.0,0.0,-156.0,-1.5,9.0,-1.5,121.0,1.5,-133.0,9.0,102.0,-115.0,-156.0,144.0,-156.0,-1.5,9.0
967bc9f8bd1f2ce4e129ac52f4a2e4c1,2021-05-05T21:15:00Z,2021-05-05T16:55:00Z,St. Louis Cardinals,New York Mets,baseball_mlb,MLB,,,-105.0,-115.0,6.0,100.0,-120.0,,,-102.0,-1.5,6.0,-102.0,-1.5,6.0,0.0,0.0,0.0,-102.0,-1.5,6.0,-1.5,216.0,1.5,-244.0,6.0,104.0,-118.0,-102.0,-106.0,-102.0,-1.5,6.0
87faf0b2f68514d64202487d1488c8f9,2021-05-06T01:38:00Z,2021-05-05T16:55:00Z,Los Angeles Angels,Tampa Bay Rays,baseball_mlb,MLB,-130.0,110.0,-130.0,110.0,8.5,-110.0,-110.0,-130.0,-130.0,-118.0,-1.5,8.5,-118.0,-1.5,8.5,0.0,0.0,0.0,-118.0,-1.5,8.5,-1.5,159.0,1.5,-179.0,8.5,-109.0,-103.0,-118.0,109.0,-118.0,-1.5,8.5
f343c55f0f0011f89007d488863579d3,2021-05-06T17:05:00Z,2021-05-06T16:55:00Z,Philadelphia Phillies,Milwaukee Brewers,baseball_mlb,MLB,108.0,-127.0,100.0,-120.0,6.5,-105.0,-115.0,108.0,108.0,109.0,1.5,6.5,109.0,1.5,6.5,0.0,0.0,0.0,109.0,1.5,6.5,1.5,-167.0,-1.5,150.0,6.5,-105.0,-108.0,109.0,-118.0,109.0,1.5,6.5
